epoch,dropout,skip_connections,lr,swa_lr,batch_size,train_acc,val_acc,swa_val_acc
1,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.6107268397777526,0.6663037561241154,0.954817637452368
2,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.6800657670937748,0.7047722736345491,0.954817637452368
3,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.7278036058510036,0.7325349301397206,0.954817637452368
4,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.7800204104773784,0.7951369987298131,0.954817637452368
5,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.8290055561855085,0.846307385229541,0.954817637452368
6,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.8798049665494954,0.8911268372346217,0.954817637452368
7,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.9065653702233814,0.9107240065323897,0.954817637452368
8,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.9238575802245153,0.9275993467610234,0.954817637452368
9,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.9460256264882639,0.9544547269098167,0.954817637452368
10,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.9545866878330876,0.9533659952821629,0.954817637452368
11,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.9511282458328608,0.9457448738885864,0.954817637452368
12,0.3019958914710239,True,5.593533043352839e-05,0.04172575448575666,128,0.9454586687833088,0.9428415895481764,0.954817637452368
